transaction_id,user_id,approved_at,merchant_name,amount,category,subcategory,payment_method,status,is_recurring
C05202512031,U1005,2025-12-04T09:27:00,Cafe Nova,5845,food,cafe,credit_card,approved,false
C06202512012,U1006,2025-12-04T12:31:00,Subway,7990,food,fastfood,credit_card,approved,false
C07202512010,U1007,2025-12-04T13:59:00,School Lunch,7154,food,fastfood,credit_card,approved,false
C02202512016,U1002,2025-12-04T15:43:00,Cafe Nova,7344,food,cafe,credit_card,approved,false
C04202512027,U1004,2025-12-04T18:31:00,Family Mart,38857,food,groceries,credit_card,approved,false
C03202512044,U1003,2025-12-04T18:39:00,Bus Fare,1706,transport,public_transit,credit_card,approved,false
C06202512017,U1006,2025-12-04T19:53:00,Electro Mart,71838,shopping,electronics,credit_card,approved,false
C02202512040,U1002,2025-12-04T20:23:00,Style Shop,31607,shopping,fashion,credit_card,approved,false
C02202512034,U1002,2025-12-04T20:30:00,Style Shop,45686,shopping,fashion,credit_card,approved,false
C05202512007,U1005,2025-12-04T20:53:00,Style Shop,50412,shopping,fashion,credit_card,approved,false
C06202512039,U1006,2025-12-04T22:14:00,DeliveryX,25288,food,delivery,credit_card,approved,false
C06202512009,U1006,2025-12-04T23:16:00,Game Box,37530,leisure,gaming,credit_card,approved,false
C08202512019,U1008,2025-12-05T07:03:00,Premium Gym,79000,health,fitness,credit_card,approved,false
C06202512043,U1006,2025-12-05T08:25:00,Office Cafe,4440,food,cafe,credit_card,approved,false
C08202512038,U1008,2025-12-05T08:36:00,Convenience Hub,7000,food,convenience_store,credit_card,approved,false
C01202512008,U1001,2025-12-05T13:13:00,Subway,9466,food,fastfood,credit_card,approved,false
C02202512027,U1002,2025-12-05T15:46:00,Cafe Nova,9189,food,cafe,credit_card,approved,false
C04202512034,U1004,2025-12-05T18:11:00,Family Mart,21840,food,groceries,credit_card,approved,false
C02202512037,U1002,2025-12-05T19:29:00,DeliveryX,25815,food,delivery,credit_card,approved,false
C06202512045,U1006,2025-12-05T20:28:00,Game Box,58380,leisure,gaming,credit_card,approved,false
C06202512016,U1006,2025-12-05T22:07:00,DeliveryX,28574,food,delivery,credit_card,approved,false
C05202512003,U1005,2025-12-05T22:08:00,Cabin Hotel,161742,travel,hotel,credit_card,approved,false
C02202512041,U1002,2025-12-05T22:30:00,Taxi Go,20897,transport,taxi,credit_card,approved,false
C08202512042,U1008,2025-12-05T22:39:00,Taxi Go,11493,transport,taxi,credit_card,approved,false
C08202512024,U1008,2025-12-05T23:09:00,Taxi Go,22173,transport,taxi,credit_card,approved,false
C06202512006,U1006,2025-12-05T23:46:00,Game Box,51652,leisure,gaming,credit_card,approved,false
C08202512049,U1008,2025-12-06T00:11:00,Convenience Hub,5371,food,convenience_store,credit_card,approved,false
C04202512003,U1004,2025-12-06T07:28:00,Fuel Max,56594,transport,fuel,credit_card,approved,false
C04202512046,U1004,2025-12-06T08:24:00,Cafe Lane,9478,food,cafe,credit_card,approved,false
C03202512014,U1003,2025-12-06T09:11:00,Breakfast House,7236,food,fastfood,credit_card,approved,false
C02202512010,U1002,2025-12-06T09:15:00,Cafe Nova,5457,food,cafe,credit_card,approved,false
C08202512010,U1008,2025-12-06T09:24:00,Office Cafe,6309,food,cafe,credit_card,approved,false
C01202512005,U1001,2025-12-06T09:43:00,Cafe A,4410,food,cafe,credit_card,approved,false
C03202512025,U1003,2025-12-06T12:46:00,Green Market,21404,food,groceries,credit_card,approved,false
C07202512006,U1007,2025-12-06T12:52:00,School Lunch,7897,food,fastfood,credit_card,approved,false
C05202512020,U1005,2025-12-06T14:04:00,Canvas Market,36769,shopping,living,credit_card,approved,false
C07202512017,U1007,2025-12-06T17:14:00,Book Mart,14467,shopping,book,credit_card,approved,false
C03202512036,U1003,2025-12-06T18:21:00,Design Store,31653,shopping,fashion,credit_card,approved,false
C02202512033,U1002,2025-12-06T18:40:00,Market One,15824,food,groceries,credit_card,approved,false
C03202512033,U1003,2025-12-06T18:40:00,Bus Fare,1524,transport,public_transit,credit_card,approved,false
C02202512022,U1002,2025-12-06T19:02:00,DeliveryX,18653,food,delivery,credit_card,approved,false
C01202512043,U1001,2025-12-06T19:10:00,Baedal,20540,food,delivery,credit_card,approved,false
C07202512036,U1007,2025-12-06T19:23:00,DeliveryY,23504,food,delivery,credit_card,approved,false
C02202512028,U1002,2025-12-06T19:46:00,DeliveryX,21425,food,delivery,credit_card,approved,false
C01202512017,U1001,2025-12-06T19:56:00,OliveYoung,32415,shopping,health_beauty,credit_card,approved,false
C03202512027,U1003,2025-12-06T20:01:00,DeliveryY,15497,food,delivery,credit_card,approved,false
C08202512043,U1008,2025-12-06T21:34:00,Night Delivery,19693,food,delivery,credit_card,approved,false
C06202512022,U1006,2025-12-06T22:04:00,DeliveryX,28523,food,delivery,credit_card,approved,false
C08202512052,U1008,2025-12-06T23:02:00,Night Delivery,30972,food,delivery,credit_card,approved,false
C04202512006,U1004,2025-12-07T08:59:00,Fuel Max,92468,transport,fuel,credit_card,approved,false
C02202512018,U1002,2025-12-07T11:56:00,Market One,26258,food,groceries,credit_card,approved,false
C05202512005,U1005,2025-12-07T13:10:00,Brunch Atelier,20904,food,dining,credit_card,approved,false
C07202512034,U1007,2025-12-07T19:26:00,Local Market,20552,food,groceries,credit_card,approved,false
C02202512030,U1002,2025-12-07T19:53:00,DeliveryX,17140,food,delivery,credit_card,approved,false
C04202512032,U1004,2025-12-07T20:24:00,Steak House,60007,food,dining,credit_card,approved,false
C04202512051,U1004,2025-12-07T20:29:00,Department Store,77651,shopping,fashion,credit_card,approved,false
C06202512008,U1006,2025-12-08T07:30:00,Fuel Max,74061,transport,fuel,credit_card,approved,false
C08202512029,U1008,2025-12-08T08:14:00,Convenience Hub,6907,food,convenience_store,credit_card,approved,false
C05202512028,U1005,2025-12-08T11:37:00,Brunch Atelier,29244,food,dining,credit_card,approved,false
C03202512039,U1003,2025-12-08T12:27:00,Green Market,12822,food,groceries,credit_card,approved,false
C06202512029,U1006,2025-12-08T13:24:00,Subway,9019,food,fastfood,credit_card,approved,false
C02202512036,U1002,2025-12-08T17:34:00,Home Depot,16820,shopping,home,credit_card,approved,false
C05202512049,U1005,2025-12-08T19:02:00,DeliveryX,26841,food,delivery,credit_card,approved,false
C07202512028,U1007,2025-12-08T19:31:00,DeliveryY,13009,food,delivery,credit_card,approved,false
C08202512005,U1008,2025-12-08T22:56:00,Taxi Go,14299,transport,taxi,credit_card,approved,false
C08202512033,U1008,2025-12-08T23:33:00,Convenience Hub,10581,food,convenience_store,credit_card,approved,false
C02202512025,U1002,2025-12-09T08:19:00,Cafe Nova,5689,food,cafe,credit_card,approved,false
C04202512026,U1004,2025-12-09T08:45:00,Cafe Lane,5893,food,cafe,credit_card,approved,false
C02202512015,U1002,2025-12-09T12:24:00,Office Meal,11411,food,fastfood,credit_card,approved,false
C07202512031,U1007,2025-12-09T12:32:00,School Lunch,8148,food,fastfood,credit_card,approved,false
C01202512030,U1001,2025-12-09T12:59:00,Coupang,22254,shopping,ecommerce,credit_card,approved,false
C03202512034,U1003,2025-12-09T18:06:00,Bus Fare,1432,transport,public_transit,credit_card,approved,false
C04202512037,U1004,2025-12-09T19:12:00,Family Mart,27609,food,groceries,credit_card,approved,false
C01202512027,U1001,2025-12-09T20:01:00,Baedal,26252,food,delivery,credit_card,approved,false
C01202512028,U1001,2025-12-09T22:33:00,Baedal,27128,food,delivery,credit_card,approved,false
C08202512027,U1008,2025-12-09T23:21:00,Night Delivery,27044,food,delivery,credit_card,approved,false
C01202512053,U1001,2025-12-10T07:22:00,Cafe A,6936,food,cafe,credit_card,approved,false
C01202512007,U1001,2025-12-10T07:36:00,Cafe A,7102,food,cafe,credit_card,approved,false
C01202512025,U1001,2025-12-10T08:16:00,GS25 Gangnam,11606,food,convenience_store,credit_card,approved,false
C03202512003,U1003,2025-12-10T18:14:00,Bus Fare,1432,transport,public_transit,credit_card,approved,false
C04202512020,U1004,2025-12-10T18:59:00,Family Mart,41599,food,groceries,credit_card,approved,false
C05202512004,U1005,2025-12-10T19:20:00,DeliveryX,25261,food,delivery,credit_card,approved,false
C07202512019,U1007,2025-12-10T19:53:00,Local Market,17074,food,groceries,credit_card,approved,false
C07202512023,U1007,2025-12-10T19:53:00,Local Market,12454,food,groceries,credit_card,approved,false
C04202512040,U1004,2025-12-11T08:17:00,Cafe Lane,9328,food,cafe,credit_card,approved,false
C01202512034,U1001,2025-12-11T08:52:00,Cafe A,6426,food,cafe,credit_card,approved,false
C08202512014,U1008,2025-12-11T09:01:00,Office Cafe,3896,food,cafe,credit_card,approved,false
C02202512006,U1002,2025-12-11T09:03:00,Cafe Nova,7469,food,cafe,credit_card,approved,false
C06202512036,U1006,2025-12-11T09:12:00,Office Cafe,5440,food,cafe,credit_card,approved,false
C01202512010,U1001,2025-12-11T09:35:00,Cafe A,5101,food,cafe,credit_card,approved,false
C05202512013,U1005,2025-12-11T10:52:00,Music Plus,10900,subscription,music,credit_card,approved,true
C08202512007,U1008,2025-12-11T12:27:00,Coupang,52256,shopping,ecommerce,credit_card,approved,false
C02202512005,U1002,2025-12-11T13:04:00,Office Meal,8328,food,fastfood,credit_card,approved,false
C04202512039,U1004,2025-12-11T15:37:00,Cafe Lane,9761,food,cafe,credit_card,approved,false
C05202512021,U1005,2025-12-11T17:44:00,Photo Lab,12467,leisure,hobby,credit_card,approved,false
C03202512016,U1003,2025-12-11T18:48:00,Bus Fare,1602,transport,public_transit,credit_card,approved,false
C04202512013,U1004,2025-12-11T18:59:00,Family Mart,37502,food,groceries,credit_card,approved,false
C07202512005,U1007,2025-12-11T19:33:00,DeliveryY,18486,food,delivery,credit_card,approved,false
C07202512033,U1007,2025-12-11T20:56:00,Online Class,55863,education,course,credit_card,approved,false
C07202512027,U1007,2025-12-11T21:28:00,DeliveryY,19311,food,delivery,credit_card,approved,false
C08202512039,U1008,2025-12-11T21:54:00,Bar 45,67498,leisure,bar,credit_card,approved,false
C06202512010,U1006,2025-12-12T08:16:00,Office Cafe,5389,food,cafe,credit_card,approved,false
C06202512024,U1006,2025-12-12T08:34:00,Fuel Max,76529,transport,fuel,credit_card,approved,false
C06202512004,U1006,2025-12-12T08:38:00,Office Cafe,5823,food,cafe,credit_card,approved,false
C05202512027,U1005,2025-12-12T09:14:00,Cafe Nova,7661,food,cafe,credit_card,approved,false
C03202512006,U1003,2025-12-12T09:56:00,Breakfast House,6902,food,fastfood,credit_card,approved,false
C08202512041,U1008,2025-12-12T10:33:00,Office Cafe,6749,food,cafe,credit_card,approved,false
C01202512033,U1001,2025-12-12T12:56:00,Subway,9537,food,fastfood,credit_card,approved,false
C03202512009,U1003,2025-12-12T13:31:00,Book Mart,18921,shopping,book,credit_card,approved,false
C05202512009,U1005,2025-12-12T13:36:00,Brunch Atelier,31143,food,dining,credit_card,approved,false
C07202512024,U1007,2025-12-12T17:08:00,Book Mart,10120,shopping,book,credit_card,approved,false
C07202512035,U1007,2025-12-12T18:33:00,Local Market,25375,food,groceries,credit_card,approved,false
C02202512026,U1002,2025-12-12T19:03:00,DeliveryX,24393,food,delivery,credit_card,approved,false
C07202512012,U1007,2025-12-12T19:18:00,Book Mart,19950,shopping,book,credit_card,approved,false
C08202512006,U1008,2025-12-12T21:18:00,Night Delivery,28207,food,delivery,credit_card,approved,false
C08202512030,U1008,2025-12-12T23:59:00,Bar 45,22976,leisure,bar,credit_card,approved,false
C04202512042,U1004,2025-12-13T08:54:00,Fuel Max,88478,transport,fuel,credit_card,approved,false
C02202512002,U1002,2025-12-13T08:59:00,Cafe Nova,5722,food,cafe,credit_card,approved,false
C06202512018,U1006,2025-12-13T09:24:00,Office Cafe,3538,food,cafe,credit_card,approved,false
C08202512045,U1008,2025-12-13T09:25:00,Office Cafe,5639,food,cafe,credit_card,approved,false
C05202512017,U1005,2025-12-13T14:29:00,Canvas Market,12314,shopping,living,credit_card,approved,false
C08202512046,U1008,2025-12-13T22:51:00,Taxi Go,22470,transport,taxi,credit_card,approved,false
C08202512055,U1008,2025-12-14T00:38:00,Convenience Hub,8536,food,convenience_store,credit_card,approved,false
C03202512013,U1003,2025-12-14T09:02:00,Breakfast House,7029,food,fastfood,credit_card,approved,false
C05202512018,U1005,2025-12-14T09:17:00,Cafe Nova,5220,food,cafe,credit_card,approved,false
C06202512011,U1006,2025-12-14T12:32:00,Subway,10609,food,fastfood,credit_card,approved,false
C06202512013,U1006,2025-12-14T13:33:00,Subway,8430,food,fastfood,credit_card,approved,false
C05202512038,U1005,2025-12-14T17:04:00,Photo Lab,21292,leisure,hobby,credit_card,approved,false
C07202512014,U1007,2025-12-14T18:00:00,Local Market,23306,food,groceries,credit_card,approved,false
C03202512019,U1003,2025-12-14T18:21:00,Green Market,23964,food,groceries,credit_card,approved,false
C04202512024,U1004,2025-12-14T18:46:00,Family Mart,33329,food,groceries,credit_card,approved,false
C02202512032,U1002,2025-12-14T20:35:00,Style Shop,38334,shopping,fashion,credit_card,approved,false
C06202512046,U1006,2025-12-14T21:20:00,Electro Mart,133838,shopping,electronics,credit_card,approved,false
C04202512050,U1004,2025-12-14T21:32:00,Cinema Box,20823,leisure,movie,credit_card,approved,false
C08202512023,U1008,2025-12-14T22:31:00,Taxi Go,24960,transport,taxi,credit_card,approved,false
C01202512029,U1001,2025-12-14T22:36:00,Baedal,30562,food,delivery,credit_card,approved,false
C01202512036,U1001,2025-12-15T07:26:00,Cafe A,5853,food,cafe,credit_card,approved,false
C06202512019,U1006,2025-12-15T08:00:00,Office Cafe,3869,food,cafe,credit_card,approved,false
C06202512028,U1006,2025-12-15T08:12:00,Office Cafe,6217,food,cafe,credit_card,approved,false
C01202512023,U1001,2025-12-15T08:25:00,GS25 Gangnam,10613,food,convenience_store,credit_card,approved,false
C02202512038,U1002,2025-12-15T08:50:00,Cafe Nova,7999,food,cafe,credit_card,approved,false
C05202512025,U1005,2025-12-15T09:58:00,Cafe Nova,6039,food,cafe,credit_card,approved,false
C08202512061,U1008,2025-12-15T12:16:00,Coupang,84962,shopping,ecommerce,credit_card,approved,false
C07202512032,U1007,2025-12-15T12:30:00,School Lunch,9451,food,fastfood,credit_card,approved,false
C01202512047,U1001,2025-12-15T13:40:00,Subway,9569,food,fastfood,credit_card,approved,false
C05202512016,U1005,2025-12-15T19:03:00,DeliveryX,22817,food,delivery,credit_card,approved,false
C04202512033,U1004,2025-12-15T19:04:00,Steak House,66199,food,dining,credit_card,approved,false
C06202512030,U1006,2025-12-15T20:49:00,Game Box,39885,leisure,gaming,credit_card,approved,false
C08202512063,U1008,2025-12-15T22:14:00,Taxi Go,9156,transport,taxi,credit_card,approved,false
C06202512025,U1006,2025-12-15T22:45:00,DeliveryX,20467,food,delivery,credit_card,approved,false
C08202512011,U1008,2025-12-15T23:56:00,Night Delivery,20621,food,delivery,credit_card,approved,false
C01202512012,U1001,2025-12-16T07:01:00,Cafe A,4119,food,cafe,credit_card,approved,false
C01202512001,U1001,2025-12-16T08:33:00,MegaCafe,3788,food,cafe,credit_card,approved,false
C06202512038,U1006,2025-12-16T08:49:00,Office Cafe,5012,food,cafe,credit_card,approved,false
C01202512040,U1001,2025-12-16T09:58:00,Cafe A,6914,food,cafe,credit_card,approved,false
C03202512012,U1003,2025-12-16T09:59:00,Breakfast House,6964,food,fastfood,credit_card,approved,false
C03202512008,U1003,2025-12-16T15:09:00,Campus Cafe,5135,food,cafe,credit_card,approved,false
C07202512001,U1007,2025-12-16T17:05:00,Book Mart,23317,shopping,book,credit_card,approved,false
C01202512014,U1001,2025-12-16T18:08:00,OliveYoung,29440,shopping,health_beauty,credit_card,approved,false
C01202512011,U1001,2025-12-16T18:42:00,OliveYoung,29898,shopping,health_beauty,credit_card,approved,false
C07202512004,U1007,2025-12-16T19:04:00,DeliveryY,14370,food,delivery,credit_card,approved,false
C07202512029,U1007,2025-12-16T19:37:00,Book Mart,14428,shopping,book,credit_card,approved,false
C04202512041,U1004,2025-12-16T20:04:00,Steak House,113629,food,dining,credit_card,approved,false
C06202512026,U1006,2025-12-16T20:57:00,DeliveryX,20265,food,delivery,credit_card,approved,false
C05202512039,U1005,2025-12-16T22:11:00,DeliveryX,22102,food,delivery,credit_card,approved,false
C08202512060,U1008,2025-12-17T08:38:00,Convenience Hub,4924,food,convenience_store,credit_card,approved,false
C05202512012,U1005,2025-12-17T09:26:00,Cafe Nova,4861,food,cafe,credit_card,approved,false
C06202512023,U1006,2025-12-17T09:26:00,Office Cafe,5558,food,cafe,credit_card,approved,false
C05202512044,U1005,2025-12-17T11:49:00,Brunch Atelier,34511,food,dining,credit_card,approved,false
C07202512007,U1007,2025-12-17T18:54:00,Clinic Care,54726,health,medical,credit_card,approved,false
C03202512011,U1003,2025-12-17T18:57:00,Bus Fare,1554,transport,public_transit,credit_card,approved,false
C04202512002,U1004,2025-12-17T20:21:00,Steak House,123793,food,dining,credit_card,approved,false
C04202512007,U1004,2025-12-17T20:52:00,Department Store,58723,shopping,fashion,credit_card,approved,false
C08202512012,U1008,2025-12-17T23:17:00,Taxi Go,21220,transport,taxi,credit_card,approved,false
C08202512040,U1008,2025-12-17T23:44:00,Convenience Hub,5157,food,convenience_store,credit_card,approved,false
C06202512007,U1006,2025-12-17T23:58:00,Game Box,43594,leisure,gaming,credit_card,approved,false
C04202512010,U1004,2025-12-18T07:25:00,Fuel Max,90525,transport,fuel,credit_card,approved,false
C02202512042,U1002,2025-12-18T08:11:00,Cafe Nova,5269,food,cafe,credit_card,approved,false
C02202512035,U1002,2025-12-18T08:42:00,Cafe Nova,9079,food,cafe,credit_card,approved,false
C06202512014,U1006,2025-12-18T08:46:00,Office Cafe,5365,food,cafe,credit_card,approved,false
C08202512044,U1008,2025-12-18T10:15:00,Office Cafe,4317,food,cafe,credit_card,approved,false
C05202512026,U1005,2025-12-18T11:33:00,Brunch Atelier,32083,food,dining,credit_card,approved,false
